1893-01-01	 1	NA	NA	NA	NA	
1893-01-01	 2	NA	NA	NA	NA	
1893-01-01	 3	NA	NA	NA	NA	
1893-01-01	 4	NA	NA	NA	NA	
1893-01-01	 5	NA	NA	NA	NA	
1893-01-01	 6	NA	NA	NA	NA	
1893-01-01	 7	NA	NA	NA	NA	
1893-01-01	 8	49	NA	NA	30.35	
1893-01-01	 9	NA	NA	NA	NA	
1893-01-01	10	NA	NA	NA	NA	
1893-01-01	11	NA	NA	NA	NA	
1893-01-01	12	54	NA	NA	30.34	
1893-01-01	13	NA	NA	NA	NA	
1893-01-01	14	NA	NA	NA	NA	
1893-01-01	15	NA	NA	NA	NA	
1893-01-01	16	59	NA	NA	30.30	
1893-01-01	17	NA	NA	NA	NA	
1893-01-01	18	NA	NA	NA	NA	
1893-01-01	19	NA	NA	NA	NA	
1893-01-01	20	NA	NA	NA	NA	
1893-01-01	21	NA	NA	NA	NA	
1893-01-01	22	NA	NA	NA	NA	
1893-01-01	23	NA	NA	NA	NA	
1893-01-01	24	49	NA	NA	30.22	
1893-01-02	 1	NA	NA	NA	NA	
1893-01-02	 2	NA	NA	NA	NA	
1893-01-02	 3	NA	NA	NA	NA	
1893-01-02	 4	NA	NA	NA	NA	
1893-01-02	 5	NA	NA	NA	NA	
1893-01-02	 6	NA	NA	NA	NA	
1893-01-02	 7	NA	NA	NA	NA	
1893-01-02	 8	45	NA	NA	30.22	
1893-01-02	 9	NA	NA	NA	NA	
1893-01-02	10	NA	NA	NA	NA	
1893-01-02	11	NA	NA	NA	NA	
1893-01-02	12	46	NA	NA	30.20	
1893-01-02	13	NA	NA	NA	NA	
1893-01-02	14	NA	NA	NA	NA	
1893-01-02	15	NA	NA	NA	NA	
1893-01-02	16	NA	NA	NA	NA	
1893-01-02	17	NA	NA	NA	NA	
1893-01-02	18	NA	NA	NA	NA	
1893-01-02	19	NA	NA	NA	NA	
1893-01-02	20	NA	NA	NA	NA	
1893-01-02	21	NA	NA	NA	NA	
1893-01-02	22	NA	NA	NA	NA	
1893-01-02	23	NA	NA	NA	NA	
1893-01-02	24	46	NA	NA	30.24	
1893-01-04	 1	NA	NA	NA	NA	
1893-01-04	 2	NA	NA	NA	NA	
1893-01-04	 3	NA	NA	NA	NA	
1893-01-04	 4	NA	NA	NA	NA	
1893-01-04	 5	NA	NA	NA	NA	
1893-01-04	 6	NA	NA	NA	NA	
1893-01-04	 7	NA	NA	NA	NA	
1893-01-04	 8	46	NA	NA	30.20	
1893-01-04	 9	NA	NA	NA	NA	
1893-01-04	10	NA	NA	NA	NA	
1893-01-04	11	NA	NA	NA	NA	
1893-01-04	12	54	NA	NA	30.20	
1893-01-04	13	NA	NA	NA	NA	
1893-01-04	14	NA	NA	NA	NA	
1893-01-04	15	NA	NA	NA	NA	
1893-01-04	16	NA	NA	NA	NA	
1893-01-04	17	NA	NA	NA	NA	
1893-01-04	18	NA	NA	NA	NA	
1893-01-04	19	NA	NA	NA	NA	
1893-01-04	20	NA	NA	NA	NA	
1893-01-04	21	NA	NA	NA	NA	
1893-01-04	22	NA	NA	NA	NA	
1893-01-04	23	NA	NA	NA	NA	
1893-01-04	24	NA	NA	NA	NA	
1893-01-04	 1	NA	NA	NA	NA	
1893-01-04	 2	NA	NA	NA	NA	
1893-01-04	 3	NA	NA	NA	NA	
1893-01-04	 4	NA	NA	NA	NA	
1893-01-04	 5	NA	NA	NA	NA	
1893-01-04	 6	NA	NA	NA	NA	
1893-01-04	 7	NA	NA	NA	NA	
1893-01-04	 8	NA	NA	NA	NA	
1893-01-04	 9	NA	NA	NA	NA	
1893-01-04	10	NA	NA	NA	NA	
1893-01-04	11	NA	NA	NA	NA	
1893-01-04	12	NA	NA	NA	NA	
1893-01-04	13	NA	NA	NA	NA	
1893-01-04	14	NA	NA	NA	NA	
1893-01-04	15	NA	NA	NA	NA	
1893-01-04	16	49	NA	NA	30.15	
1893-01-04	17	NA	NA	NA	NA	
1893-01-04	18	NA	NA	NA	NA	
1893-01-04	19	NA	NA	NA	NA	
1893-01-04	20	NA	NA	NA	NA	
1893-01-04	21	NA	NA	NA	NA	
1893-01-04	22	NA	NA	NA	NA	
1893-01-04	23	NA	NA	NA	NA	
1893-01-04	24	48	NA	NA	30.15	
1893-01-05	 1	NA	NA	NA	NA	
1893-01-05	 2	NA	NA	NA	NA	
1893-01-05	 3	NA	NA	NA	NA	
1893-01-05	 4	NA	NA	NA	NA	
1893-01-05	 5	NA	NA	NA	NA	
1893-01-05	 6	NA	NA	NA	NA	
1893-01-05	 7	NA	NA	NA	NA	
1893-01-05	 8	44	NA	NA	30.04	
1893-01-05	 9	NA	NA	NA	NA	
1893-01-05	10	NA	NA	NA	NA	
1893-01-05	11	NA	NA	NA	NA	
1893-01-05	12	46	NA	NA	30.08	
1893-01-05	13	NA	NA	NA	NA	
1893-01-05	14	NA	NA	NA	NA	
1893-01-05	15	NA	NA	NA	NA	
1893-01-05	16	46	NA	NA	30.08	
1893-01-05	17	NA	NA	NA	NA	
1893-01-05	18	NA	NA	NA	NA	
1893-01-05	19	NA	NA	NA	NA	
1893-01-05	20	NA	NA	NA	NA	
1893-01-05	21	NA	NA	NA	NA	
1893-01-05	22	NA	NA	NA	NA	
1893-01-05	23	NA	NA	NA	NA	
1893-01-05	24	NA	NA	NA	NA	
1893-01-07	 1	NA	NA	NA	NA	
1893-01-07	 2	NA	NA	NA	NA	
1893-01-07	 3	NA	NA	NA	NA	
1893-01-07	 4	NA	NA	NA	NA	
1893-01-07	 5	NA	NA	NA	NA	
1893-01-07	 6	NA	NA	NA	NA	
1893-01-07	 7	NA	NA	NA	NA	
1893-01-07	 8	46	NA	NA	30.15	
1893-01-07	 9	NA	NA	NA	NA	
1893-01-07	10	NA	NA	NA	NA	
1893-01-07	11	NA	NA	NA	NA	
1893-01-07	12	47	NA	NA	30.19	
1893-01-07	13	NA	NA	NA	NA	
1893-01-07	14	NA	NA	NA	NA	
1893-01-07	15	NA	NA	NA	NA	
1893-01-07	16	51	NA	NA	30.20	
1893-01-07	17	NA	NA	NA	NA	
1893-01-07	18	NA	NA	NA	NA	
1893-01-07	19	NA	NA	NA	NA	
1893-01-07	20	NA	NA	NA	NA	
1893-01-07	21	NA	NA	NA	NA	
1893-01-07	22	NA	NA	NA	NA	
1893-01-07	23	NA	NA	NA	NA	
1893-01-07	24	49	NA	NA	30.22	
1893-01-08	 1	NA	NA	NA	NA	
1893-01-08	 2	NA	NA	NA	NA	
1893-01-08	 3	NA	NA	NA	NA	
1893-01-08	 4	NA	NA	NA	NA	
1893-01-08	 5	NA	NA	NA	NA	
1893-01-08	 6	NA	NA	NA	NA	
1893-01-08	 7	NA	NA	NA	NA	
1893-01-08	 8	44	NA	NA	30.22	
1893-01-08	 9	NA	NA	NA	NA	
1893-01-08	10	NA	NA	NA	NA	
1893-01-08	11	NA	NA	NA	NA	
1893-01-08	12	47	NA	NA	30.30	
1893-01-08	13	NA	NA	NA	NA	
1893-01-08	14	NA	NA	NA	NA	
1893-01-08	15	NA	NA	NA	NA	
1893-01-08	16	46	NA	NA	30.26	
1893-01-08	17	NA	NA	NA	NA	
1893-01-08	18	NA	NA	NA	NA	
1893-01-08	19	NA	NA	NA	NA	
1893-01-08	20	NA	NA	NA	NA	
1893-01-08	21	NA	NA	NA	NA	
1893-01-08	22	NA	NA	NA	NA	
1893-01-08	23	NA	NA	NA	NA	
1893-01-08	24	48	NA	NA	30.34	
1893-01-09	 1	NA	NA	NA	NA	
1893-01-09	 2	NA	NA	NA	NA	
1893-01-09	 3	NA	NA	NA	NA	
1893-01-09	 4	NA	NA	NA	NA	
1893-01-09	 5	NA	NA	NA	NA	
1893-01-09	 6	NA	NA	NA	NA	
1893-01-09	 7	NA	NA	NA	NA	
1893-01-09	 8	46	NA	NA	30.24	
1893-01-09	 9	NA	NA	NA	NA	
1893-01-09	10	NA	NA	NA	NA	
1893-01-09	11	NA	NA	NA	NA	
1893-01-09	12	47	NA	NA	30.20	
1893-01-09	13	NA	NA	NA	NA	
1893-01-09	14	NA	NA	NA	NA	
1893-01-09	15	NA	NA	NA	NA	
1893-01-09	16	45	NA	NA	30.19	
1893-01-09	17	NA	NA	NA	NA	
1893-01-09	18	NA	NA	NA	NA	
1893-01-09	19	NA	NA	NA	NA	
1893-01-09	20	NA	NA	NA	NA	
1893-01-09	21	NA	NA	NA	NA	
1893-01-09	22	NA	NA	NA	NA	
1893-01-09	23	NA	NA	NA	NA	
1893-01-09	24	42	NA	NA	30.18	
1893-01-10	 1	NA	NA	NA	NA	
1893-01-10	 2	NA	NA	NA	NA	
1893-01-10	 3	NA	NA	NA	NA	
1893-01-10	 4	NA	NA	NA	NA	
1893-01-10	 5	NA	NA	NA	NA	
1893-01-10	 6	NA	NA	NA	NA	
1893-01-10	 7	NA	NA	NA	NA	
1893-01-10	 8	41	NA	NA	30.18	
1893-01-10	 9	NA	NA	NA	NA	
1893-01-10	10	NA	NA	NA	NA	
1893-01-10	11	NA	NA	NA	NA	
1893-01-10	12	45	NA	NA	30.20	
1893-01-10	13	NA	NA	NA	NA	
1893-01-10	14	NA	NA	NA	NA	
1893-01-10	15	NA	NA	NA	NA	
1893-01-10	16	48	NA	NA	30.14	
1893-01-10	17	NA	NA	NA	NA	
1893-01-10	18	NA	NA	NA	NA	
1893-01-10	19	NA	NA	NA	NA	
1893-01-10	20	NA	NA	NA	NA	
1893-01-10	21	NA	NA	NA	NA	
1893-01-10	22	NA	NA	NA	NA	
1893-01-10	23	NA	NA	NA	NA	
1893-01-10	24	47	NA	NA	30.14	
1893-01-11	 1	NA	NA	NA	NA	
1893-01-11	 2	NA	NA	NA	NA	
1893-01-11	 3	NA	NA	NA	NA	
1893-01-11	 4	NA	NA	NA	NA	
1893-01-11	 5	NA	NA	NA	NA	
1893-01-11	 6	NA	NA	NA	NA	
1893-01-11	 7	NA	NA	NA	NA	
1893-01-11	 8	54	NA	NA	30.15	
1893-01-11	 9	NA	NA	NA	NA	
1893-01-11	10	NA	NA	NA	NA	
1893-01-11	11	NA	NA	NA	NA	
1893-01-11	12	69	NA	NA	30.21	
1893-01-11	13	NA	NA	NA	NA	
1893-01-11	14	NA	NA	NA	NA	
1893-01-11	15	NA	NA	NA	NA	
1893-01-11	16	50	NA	NA	30.20	
1893-01-11	17	NA	NA	NA	NA	
1893-01-11	18	NA	NA	NA	NA	
1893-01-11	19	NA	NA	NA	NA	
1893-01-11	20	NA	NA	NA	NA	
1893-01-11	21	NA	NA	NA	NA	
1893-01-11	22	NA	NA	NA	NA	
1893-01-11	23	NA	NA	NA	NA	
1893-01-11	24	45	NA	NA	30.14	
1893-01-12	 1	NA	NA	NA	NA	
1893-01-12	 2	NA	NA	NA	NA	
1893-01-12	 3	NA	NA	NA	NA	
1893-01-12	 4	NA	NA	NA	NA	
1893-01-12	 5	NA	NA	NA	NA	
1893-01-12	 6	NA	NA	NA	NA	
1893-01-12	 7	NA	NA	NA	NA	
1893-01-12	 8	43	NA	NA	30.20	
1893-01-12	 9	NA	NA	NA	NA	
1893-01-12	10	NA	NA	NA	NA	
1893-01-12	11	NA	NA	NA	NA	
1893-01-12	12	47	NA	NA	30.20	
1893-01-12	13	NA	NA	NA	NA	
1893-01-12	14	NA	NA	NA	NA	
1893-01-12	15	NA	NA	NA	NA	
1893-01-12	16	49	NA	NA	30.19	
1893-01-12	17	NA	NA	NA	NA	
1893-01-12	18	NA	NA	NA	NA	
1893-01-12	19	NA	NA	NA	NA	
1893-01-12	20	NA	NA	NA	NA	
1893-01-12	21	NA	NA	NA	NA	
1893-01-12	22	NA	NA	NA	NA	
1893-01-12	23	NA	NA	NA	NA	
1893-01-12	24	45	NA	NA	30.18	
1893-01-13	 1	NA	NA	NA	NA	
1893-01-13	 2	NA	NA	NA	NA	
1893-01-13	 3	NA	NA	NA	NA	
1893-01-13	 4	NA	NA	NA	NA	
1893-01-13	 5	NA	NA	NA	NA	
1893-01-13	 6	NA	NA	NA	NA	
1893-01-13	 7	NA	NA	NA	NA	
1893-01-13	 8	47	NA	NA	30.16	
1893-01-13	 9	NA	NA	NA	NA	
1893-01-13	10	NA	NA	NA	NA	
1893-01-13	11	NA	NA	NA	NA	
1893-01-13	12	53	NA	NA	30.15	
1893-01-13	13	NA	NA	NA	NA	
1893-01-13	14	NA	NA	NA	NA	
1893-01-13	15	NA	NA	NA	NA	
1893-01-13	16	54	NA	NA	30.09	
1893-01-13	17	NA	NA	NA	NA	
1893-01-13	18	NA	NA	NA	NA	
1893-01-13	19	NA	NA	NA	NA	
1893-01-13	20	NA	NA	NA	NA	
1893-01-13	21	NA	NA	NA	NA	
1893-01-13	22	NA	NA	NA	NA	
1893-01-13	23	NA	NA	NA	NA	
1893-01-13	24	55	NA	NA	30.07	
1893-01-14	 1	NA	NA	NA	NA	
1893-01-14	 2	NA	NA	NA	NA	
1893-01-14	 3	NA	NA	NA	NA	
1893-01-14	 4	NA	NA	NA	NA	
1893-01-14	 5	NA	NA	NA	NA	
1893-01-14	 6	NA	NA	NA	NA	
1893-01-14	 7	NA	NA	NA	NA	
1893-01-14	 8	NA	NA	NA	NA	
1893-01-14	 9	NA	NA	NA	NA	
1893-01-14	10	NA	NA	NA	NA	
1893-01-14	11	NA	NA	NA	NA	
1893-01-14	12	53	NA	NA	30.14	
1893-01-14	13	NA	NA	NA	NA	
1893-01-14	14	NA	NA	NA	NA	
1893-01-14	15	NA	NA	NA	NA	
1893-01-14	16	NA	NA	NA	NA	
1893-01-14	17	NA	NA	NA	NA	
1893-01-14	18	NA	NA	NA	NA	
1893-01-14	19	NA	NA	NA	NA	
1893-01-14	20	NA	NA	NA	NA	
1893-01-14	21	NA	NA	NA	NA	
1893-01-14	22	NA	NA	NA	NA	
