  01/01/1894,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1894,,,,,,,,,
  01/01/1894,,,,,,,,,
  01/01/1894,,,32.8,129.9,           nagasaki japan,                 nagasaki,,,
  02/01/1894,,,,,,,,,
  02/01/1894,,,32.8,129.9,           nagisaki japan,                 nagasaki,,,
  03/01/1894,,,,,,,,,
  03/01/1894,,,32.8,129.9,at anchor  nagisaki japan,                 nagasaki,,,
  03/01/1894,,,,,,,,,
  03/01/1894,,,,,at anchor nagasaki and making passage to yokohama japan,,,,
  04/01/1894,,,,,,,,,
  04/01/1894,   33 57 N,  130 23 E,35.5,139.6,at sea making passage from nagasaki to yokohama japan,                yokohamas,tsushima strait,34.0075N,129.49E
  05/01/1894,,,24.5,-5.5,9 am yabosi starboars beam 8 miles,              mare island,kanmon straits,33 56 49N,130 56 48E
  05/01/1894,   34 17 N,  133 30 E,35.5,139.6,going thru inland sea from nagasaki to yokohama,                yokohamas,seto inland sea,34 10N,133 20E
  06/01/1894,,,22.6,59.5,621 am isuru light abeam 4 miles,                     kobe,seto inland sea,,
  06/01/1894,   33 28 N,  135 55 E,,,making passage inland sea from nagasaki to yokohama japan,,,,
  07/01/1894,,,,,,,,,
  07/01/1894,   35 15 N,  139 46 E,,,making passage from nagasaki to and at anchor yokohama japan moored,,,,
  08/01/1894,,,,,,,,,
  08/01/1894,,,35.5,139.6,at anchor yokohama japan moored,                yokohamas,,,
  09/01/1894,,,,,,,,,
  09/01/1894,,,35.5,139.6,at anchor yokohama japan moored,                yokohamas,,,
  10/01/1894,,,,,,,,,
  10/01/1894,,,35.5,139.6,at anchor yokohama japan moored,                yokohamas,,,
  11/01/1894,,,35.5,139.6,                 yokohama,                yokohamas,,,
  11/01/1894,,,35.5,139.6,at anchor yokohama japan moored,                yokohamas,,,
  12/01/1894,,,,,,,,,
  12/01/1894,,,35.5,139.6,at anchor yokohama  japan moored,                yokohamas,,,
  13/01/1894,,,,,,,,,
  13/01/1894,,,35.5,139.6,           yokohama japan,                yokohamas,,,
  14/01/1894,,,,,,,,,
  14/01/1894,,,35.5,139.6,           yokohama japan,                yokohamas,,,
15/01/1894,,,,,,,,,
15/01/1894,,,35.5,139.6,at anchor yokohama japan moored,                yokohamas,,,
  16/01/1894,,,,,,,,,
  16/01/1894,,,35.5,139.6,at anchor yokohama japan moored,                yokohamas,,,
  17/01/1894,,,,,,,,,
  17/01/1894,,,35.5,139.6,           yokohama japan,                yokohamas,,,
  18/01/1894,,,,,,,,,
  18/01/1894,,,35.5,139.6,at anchor yokohama  japan moored,                yokohamas,,,
  19/01/1894,,,,,,,,,
  19/01/1894,,,35.5,139.6,at anchor yokohama  japan moored,                yokohamas,,,
  20/01/1894,,,,,,,,,
  20/01/1894,,,35.5,139.6,          yokohama  japan,                yokohamas,,,
  20/01/1894,,,,,,,,,
  20/01/1894,,,35.5,139.6,at anchor yokohama japan moored,                yokohamas,,,
  21/01/1894,,,,,,,,,
  21/01/1894,,,35.5,139.6,at anchor yokohama  japan moored,                yokohamas,,,
  22/01/1894,,,,,,,,,
  22/01/1894,,,35.5,139.6,at anchor yokohama  japan moored,                yokohamas,,,
  23/01/1894,,,,,,,,,
  23/01/1894,,,35.5,139.6,at anchor yokohama japan moored,                yokohamas,,,
  24/01/1894,,,,,,,,,
  24/01/1894,,,35.5,139.6,   moored  yokohama japan,                yokohamas,,,
  25/01/1894,,,,,,,,,
  25/01/1894,,,35.5,139.6,   moored  yokohama japan,                yokohamas,,,
  26/01/1894,,,,,,,,,
  26/01/1894,,,35.5,139.6,    moored yokohama japan,                yokohamas,,,
  27/01/1894,,,,,,,,,
  27/01/1894,,,35.5,139.6,    moored yokohama japan,                yokohamas,,,
  28/01/1894,,,,,,,,,
  28/01/1894,,,35.5,139.6,    moored yokohama japan,                yokohamas,,,
  29/01/1894,,,,,,,,,
  29/01/1894,,,35.5,139.6,   moored  yokohama japan,                yokohamas,,,
  30/01/1894,,,,,,,,,
  30/01/1894,,,35.5,139.6,           yokohama japan,                yokohamas,,,
  31/01/1894,,,,,,,,,
  31/01/1894,,,35.5,139.6,    moored yokohama japan,                yokohamas,,,
  01/02/1894,,,,,,,,,
  01/02/1894,,,35.5,139.6,    moored yokohama japan,                yokohamas,,,
  02/02/1894,,,,,,,,,
  02/02/1894,,,35.5,139.6,    moored yokohama japan,                yokohamas,,,
  03/02/1894,,,,,,,,,
  03/02/1894,,,35.5,139.6,    moored yokohoma japan,                 yokohama,,,
  04/02/1894,,,,,,,,,
  04/02/1894,      43 N,,35.5,139.6,    moored yokohama japan,                yokohamas,,,
  05/02/1894,,,,,,,,,
  05/02/1894,,,35.5,139.6,    moored yokohama japan,                yokohamas,,,
  06/02/1894,,,,,,,,,
  06/02/1894,,,35.5,139.6,    moored yokohama japan,                yokohamas,,,
  06/02/18??,,,,,,,,,
  06/02/18??,,,35.5,139.6,  moored  yokohama  japan,                yokohamas,,,
