  01/01/1899,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts w i,      basseterre st kitts,,,
  02/01/1899,,,,,,,,,
  02/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts w i,      basseterre st kitts,,,
  03/01/1899,,,,,,,,,
  03/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts w i,      basseterre st kitts,,,
  04/01/1899,,,,,,,,,
  04/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts wi,      basseterre st kitts,,,
  05/01/1899,,,,,,,,,
  05/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts wi,      basseterre st kitts,,,
  06/01/1899,,,,,,,,,
  06/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts wi,      basseterre st kitts,,,
  07/01/1899,,,,,,,,,
  07/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts w i,      basseterre st kitts,,,
  08/01/1899,,,,,,,,,
  08/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts w i,      basseterre st kitts,,,
  09/01/1899,,,,,,,,,
  09/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts wi,      basseterre st kitts,,,
  10/01/1899,,,,,,,,,
  10/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts w i,      basseterre st kitts,,,
  11/01/1899,,,,,,,,,
  11/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts w i,      basseterre st kitts,,,
  12/01/1899,,,,,,,,,
  12/01/1899,,,,,,,,,
  12/01/1899,,,,,,,,,
  12/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts wi,      basseterre st kitts,,,
  13/01/1899,,,,,,,,,
  13/01/1899,,,17.3,-62.7,     basse terre st kitts,      basseterre st kitts,,,
  14/01/1899,,,,,,,,,
  14/01/1899,,,17.3,-62.7,at anchor off basse terre st kitts w i,      basseterre st kitts,,,
  15/01/1899,,,,,,,,,
  15/01/1899,     17 20,   62 15 W,17.3,-62.7,at anchor off basse terre st kitts and at sea making passage thence towards st croix wi,      basseterre st kitts,,,
  16/01/1899,,,,,,,,,
  16/01/1899,   17 30 N,   64 09 W,,,              by bearings,,,,
  17/01/1899,,,,,,,,,
  17/01/1899,,,,,,,,,
  17/01/1899,,,,,,,,,
  17/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix wi,                     ryde,fredericksted usvi,17 42 42N,64 52 55W
  18/01/1899,,,,,,,,,
  18/01/1899,,,,,,,,,
  18/01/1899,,,,,,,,,
  18/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix wi,                     ryde,fredericksted usvi,,
  19/01/1899,,,,,,,,,
  19/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix wi,                     ryde,fredericksted usvi,,
  20/01/1899,,,,,,,,,
  20/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix wi,                     ryde,fredericksted usvi,,
  21/01/1899,,,,,,,,,
  21/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix wi,                     ryde,fredericksted usvi,,
  22/01/1899,,,,,,,,,
  22/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix w i,                     ryde,fredericksted usvi,,
  23/01/1899,,,,,,,,,
  23/01/1899,,,,,,,,,
  23/01/1899,,,,,,,,,
  23/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix wi,                     ryde,fredericksted usvi,,
  24/01/1899,,,,,,,,,
  24/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix w i,                     ryde,fredericksted usvi,,
  25/01/1899,,,,,,,,,
  25/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix wi,                     ryde,fredericksted usvi,,
  26/01/1899,,,,,,,,,
  26/01/1899,,,50.7,-1.2,at anchor off frederiksted st croix w i,                     ryde,fredericksted usvi,,
  27/01/1899,,,,,,,,,
  27/01/1899,   17 51 N,   64 54 W,50.7,-59.6,at anchor off frederiksted st croix wi and underway making passage towards st thomas and at anchor in st thomas harbor wi,                     ryde,fredericksted usvi,,
  28/01/1899,,,,,,,,,
  28/01/1899,,,13.2,-59.6,at anchor st thomas harbor wi,                st thomas,saint thomas,18 20N,64 55W
  29/01/1899,,,,,,,,,
  29/01/1899,,,13.2,-59.6,at anchor st thomas harbor wi,                st thomas,saint thomas,,
  30/01/1899,,,,,,,,,
  30/01/1899,,,,,,,,,
  30/01/1899,,,,,,,,,
  30/01/1899,,,13.2,-59.6,at anchor st thomas harbor wi,                st thomas,saint thomas,,
  31/01/1899,,,,,,,,,
  31/01/1899,,,13.2,-59.6,at anchor st thomas harbor wi,                st thomas,saint thomas,,
  01/02/1899,,,,,,,,,
  01/02/1899,   18 15 N,   65 06 W,60.7,-173.1,at anchor at st thomas harbor and making passage thence toward and at anchor off sw cay culebra island,              bear island,culebra puerto rico,18 19 01N,65 17 24W
  02/02/1899,   18 16 N,   65 06 W,,,,,,,
  02/02/1899,   18 14 N,   65 20 W,35.9,12.9,at anchor off sw cay calebras island and underway at target practice and then making passage toward cape san juan and at anchor off palominos island porto rico,            linosa island,culebra puerto rico,,
  03/02/1899,,,,,,,,,
  03/02/1899,   18 26 N,   65 41 W,32,120.4,at anchor off palominus island and making passage thence towards and anchor at san juan porto rico,              rose island,isla palominos puerto rico,18 20 55N,65 34 05W
  04/02/1899,,,,,,,,,
  04/02/1899,,,,,,,,,
  04/02/1899,,,,,,,,,
  04/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,18 24 23N,66 3 50W
  05/02/1899,,,,,,,,,
  05/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,,
  06/02/1899,,,,,,,,,
  06/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,,
  07/02/1899,,,,,,,,,
  07/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,,
  08/02/1899,,,,,,,,,
  08/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,,
  09/02/1899,,,,,,,,,
  09/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,,
  10/02/1899,,,,,,,,,
  10/02/1899,,,,,,,,,
  10/02/1899,,,,,,,,,
  10/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,,
  11/02/1899,,,,,,,,,
  11/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,,
  12/02/1899,,,,,,,,,
  12/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,,
  13/02/1899,,,,,,,,,
  13/02/1899,,,41.1,-8.6,at anchor at san juan porto rico,                   oporto,san juan puerto rico,,
  14/02/1899,,,,,,,,,
  14/02/1899,   18 32 N,   66 01 W,30.5,117.1,at anchor at san juan pr and making passage thence towards and at anchor off palominos pr,                   anking,san juan puerto rico,,
  15/02/1899,,,,,,,,,
  15/02/1899,,,,,,,,,
  15/02/1899,,,,,,,,,
  15/02/1899,,,,,at anchor off palominos pb,,,,
  16/02/1899,,,,,,,,,
  16/02/1899,,,,,at anchor off palominos pr,,,,
