  01/01/1904,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  01/01/1904,,,9,-79.5,     at anchor off panama,                   panama,,,
  02/01/1904,,,,,,,,,
  02/01/1904,,,9,-79.5,     at anchor off panama,                   panama,,,
  03/01/1904,,,,,,,,,
  03/01/1904,,,9,-79.5,     at anchor off panama,                   panama,,,
  04/01/1904,,,,,,,,,
  04/01/1904,,,9,-79.5,     at anchor off panama,                   panama,,,
  05/01/1904,,,,,,,,,
  05/01/1904,,,43.1,16.7,underway and at anchor in darien harbor and underway enroute to panama,                     unye,tuira river,8.3194N,78.3086W
  06/01/1904,,,,,,,,,
  06/01/1904,,,9,-79.5,underway and at anchor off panama and underway,                   panama,,,
  07/01/1904,,,9,-79.5,at 1240 sighted taboga island on port bow,            tanaga island,taboga island,8 47 0N,79 33 0W
  07/01/1904,,,41.1,37.3,underway and at anchor off river rio dulec,                     unye,gulf of parita,8.1N,80.4W
  08/01/1904,,,,,,,,,
  08/01/1904,,,,,at anchor off rio dulce river,,,,
  09/01/1904,,,,,,,,,
  09/01/1904,,,,,at anchor off rio dulce river,,,,
  10/01/1904,,,,,,,,,
  10/01/1904,,,,,  at anchor off rio dulce,,,,
  11/01/1904,,,,,,,,,
  11/01/1904,,,41.1,37.3,at anchor off rio dulce and underway,                     unye,gulf of parita,,
  12/01/1904,,,,,,,,,
  12/01/1904,,,9,-79.5,underway and at anchor off panama,                   panama,,,
  13/01/1904,,,1.4,-28.6,thereafter steered various courses heading for anchorage off flamenco is co conning at 744 anchored in 4 12 fathoms water and veered to 15 fathoms on stbd chain,                    horta,panama bay,8.8333333N,79.25W
  13/01/1904,,,-17.5,-149.8,at anchor underway moored to navy collier nero,                   moorea,panama bay,,
  14/01/1904,,,,,,,,,
  14/01/1904,,,41.1,37.3,alongside navy collier nero underway and at anchor off panama,                     unye,panama bay,,
  15/01/1904,,,,,,,,,
  15/01/1904,,,9,-79.5,     at anchor off panama,                   panama,,,
  16/01/1904,,,,,,,,,
  16/01/1904,,,9,-79.5,     at anchor off panama,                   panama,,,
  17/01/1904,,,,,,,,,
  17/01/1904,,,9,-79.5,     at anchor off panama,                   panama,,,
  18/01/1904,,,,,,,,,
  18/01/1904,,,9,-79.5,     at anchor off panama,                   panama,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,,,,,,,
  19/01/1904,,,9,-79.5,at anchor off panama underway and at anchor in phame bay panama,                   panama,panama bay,,
  20/01/1904,,,57.1,-170.3,at 820 hauled in pl reading 142 and steered various courses comdg officer at the conn until 835 when anchored with stbd anchor in 10 12 fathoms of water with 15 fathoms of chain bearings of anchorage valladotis rock n 72oe psc estiva id s 39o e psc nulones id n 27 o e psc,              whale point,panama bay,,
  20/01/1904,,,9,-79.5,at anchor in chami bay panama,                   panama,punta chame,8.6500N,79.7000W
  21/01/1904,,,,,,,,,
  21/01/1904,,,43.7,7.2,    underway in shame bay,                    shaze,punta chame,,
  22/01/1904,,,,,,,,,
  22/01/1904,,,9,-79.5,at anchor underway for target practice in chame bay and enroute and at anchor off panama,                   panama,panama bay,,
  23/01/1904,,,9,-79.5,             panama roads,                   panama,,,
  23/01/1904,,,9,-79.5,     at anchor off panama,                   panama,,,
  24/01/1904,,,,,,,,,
  24/01/1904,,,41.1,-79.5,at anchor underway alongside collier nero off panama,                   panama,,,
  25/01/1904,,,,,,,,,
  25/01/1904,,,9,-79.5,alongsize collier nero underway and at anchor off panama,                   panama,,,
  26/01/1904,,,,,,,,,
  26/01/1904,,,9,-79.5,at anchor underway and at anchor off panama,                   panama,,,
  27/01/1904,,,,,,,,,
